datetime,PredWeldNumber,ActualWeldNumber,PredictionStart,WeldStart
2022-09-23 03:07:01.913,304,304,1,1
2022-09-23 03:07:02.029,304,304,0,0
2022-09-23 03:08:22.663,305,305,1,1
2022-09-23 03:08:22.810,305,305,0,0
2022-09-23 03:13:43.502,306,306,1,1
2022-09-23 03:13:43.624,306,306,0,0
2022-09-23 03:15:06.610,307,307,1,1
2022-09-23 03:15:06.726,307,307,0,0
2022-09-23 03:16:32.307,308,308,1,1
2022-09-23 03:16:32.438,308,308,0,0
2022-09-23 03:18:09.176,309,309,1,1
2022-09-23 03:18:09.308,309,309,0,0
2022-09-23 03:19:17.488,310,310,1,1
2022-09-23 03:19:17.611,310,310,0,0
2022-09-23 03:20:33.239,311,311,1,1
2022-09-23 03:20:33.354,311,311,0,0
2022-09-23 03:21:53.583,312,312,1,1
2022-09-23 03:21:53.699,312,312,0,0
2022-09-23 03:23:23.328,313,313,1,1
2022-09-23 03:23:23.444,313,313,0,0
2022-09-23 03:24:33.146,314,314,1,1
2022-09-23 03:24:33.262,314,314,0,0
2022-09-23 03:27:29.975,315,315,1,1
2022-09-23 03:27:30.113,315,315,0,0
2022-09-23 03:32:18.032,316,316,1,1
2022-09-23 03:32:18.132,316,316,0,0
2022-09-23 03:33:33.319,317,317,1,1
2022-09-23 03:33:33.435,317,317,0,0
2022-09-23 03:35:05.269,318,318,1,1
2022-09-23 03:35:05.391,318,318,0,0
2022-09-23 11:45:50.293,319,319,1,1
2022-09-23 11:45:50.408,319,319,0,0
2022-09-23 11:47:17.230,320,320,1,1
2022-09-23 11:47:17.330,320,320,0,0
2022-09-23 11:48:26.629,321,321,1,1
2022-09-23 11:48:26.722,321,321,0,0
2022-09-23 11:49:44.613,322,322,1,1
2022-09-23 11:49:44.735,322,322,0,0
2022-09-23 11:51:04.916,323,323,1,1
2022-09-23 11:51:05.038,323,323,0,0
2022-09-23 11:52:40.341,324,324,1,1
2022-09-23 11:52:40.456,324,324,0,0
2022-09-23 11:54:21.519,325,325,1,1
2022-09-23 11:54:21.635,325,325,0,0
2022-09-23 11:55:54.466,326,326,1,1
2022-09-23 11:55:54.566,326,326,0,0
2022-09-23 11:57:02.308,327,327,1,1
2022-09-23 11:57:02.393,327,327,0,0
2022-09-23 11:58:30.585,328,328,1,1
2022-09-23 11:58:30.708,328,328,0,0
2022-09-23 11:59:57.165,329,329,1,1
2022-09-23 11:59:57.281,329,329,0,0
2022-09-23 12:02:06.741,330,330,1,1
2022-09-23 12:02:06.857,330,330,0,0
2022-09-23 12:03:11.948,331,331,1,1
2022-09-23 12:03:12.063,331,331,0,0
2022-09-23 12:04:35.755,332,332,1,1
2022-09-23 12:04:35.871,332,332,0,0
2022-09-23 12:05:39.524,333,333,1,1
2022-09-23 12:05:39.640,333,333,0,0
2022-09-23 12:06:55.341,334,334,1,1
2022-09-23 12:06:55.441,334,334,0,0
2022-09-23 12:08:06.819,335,335,1,1
2022-09-23 12:08:06.935,335,335,0,0
2022-09-23 12:09:05.311,336,336,1,1
2022-09-23 12:09:05.411,336,336,0,0
2022-09-23 12:10:14.612,337,337,1,1
2022-09-23 12:10:14.735,337,337,0,0
2022-09-23 12:11:42.423,338,338,1,1
2022-09-23 12:11:42.555,338,338,0,0
2022-09-23 12:53:10.478,339,339,1,1
2022-09-23 12:53:10.594,339,339,0,0
2022-09-26 07:58:15.121,340,340,1,1
2022-09-26 07:58:15.221,340,340,0,0
2022-09-26 07:59:44.835,341,341,1,1
2022-09-26 07:59:44.951,341,341,0,0
2022-09-26 08:01:00.201,342,342,1,1
2022-09-26 08:01:00.285,342,342,0,0
2022-09-26 08:02:25.163,343,343,1,1
2022-09-26 08:02:25.279,343,343,0,0
2022-09-26 08:03:48.231,344,344,1,1
2022-09-26 08:03:48.331,344,344,0,0
2022-09-26 08:05:21.207,345,345,1,1
2022-09-26 08:05:21.307,345,345,0,0
2022-09-26 08:06:40.257,346,346,1,1
2022-09-26 08:06:40.388,346,346,0,0
2022-09-26 08:10:23.797,347,347,1,1
2022-09-26 08:10:23.897,347,347,0,0
2022-09-26 08:11:38.172,348,348,1,1
2022-09-26 08:11:38.288,348,348,0,0
2022-09-26 08:13:02.432,349,349,1,1
2022-09-26 08:13:02.533,349,349,0,0
2022-09-26 08:14:20.954,350,350,1,1
2022-09-26 08:14:21.054,350,350,0,0
2022-09-26 08:15:41.086,351,351,1,1
2022-09-26 08:15:41.202,351,351,0,0
2022-09-26 08:17:03.647,352,352,1,1
2022-09-26 08:17:03.763,352,352,0,0
2022-09-26 08:18:28.692,353,353,1,1
2022-09-26 08:18:28.792,353,353,0,0
2022-09-26 08:19:45.994,354,354,1,1
2022-09-26 08:19:46.110,354,354,0,0
2022-09-26 08:21:12.549,355,355,1,1
2022-09-26 08:21:12.681,355,355,0,0
2022-09-26 08:25:14.242,356,356,1,1
2022-09-26 08:25:14.342,356,356,0,0
2022-09-26 08:26:35.102,357,357,1,1
2022-09-26 08:26:35.218,357,357,0,0
2022-09-26 08:28:00.979,358,358,1,1
2022-09-26 08:28:01.079,358,358,0,0
2022-09-26 08:29:33.793,359,359,1,1
2022-09-26 08:29:33.877,359,359,0,0
2022-09-26 08:39:43.182,360,360,1,1
2022-09-26 08:39:43.282,360,360,0,0
2022-09-26 08:41:32.473,361,361,1,1
2022-09-26 08:41:32.620,361,361,0,0
2022-09-26 08:42:39.766,362,362,1,1
2022-09-26 08:42:39.867,362,362,0,0
2022-09-26 08:44:03.592,363,363,1,1
2022-09-26 08:44:03.692,363,363,0,0
2022-09-26 08:49:15.846,364,364,1,1
2022-09-26 08:49:15.977,364,364,0,0
2022-09-26 08:53:24.668,365,365,1,1
2022-09-26 08:53:24.768,365,365,0,0
2022-09-26 08:54:43.763,366,366,1,1
2022-09-26 08:54:43.864,366,366,0,0
2022-09-26 08:55:58.148,367,367,1,1
2022-09-26 08:55:58.264,367,367,0,0
2022-09-26 08:57:41.997,368,368,1,1
2022-09-26 08:57:42.112,368,368,0,0
2022-09-26 08:59:17.385,369,369,1,1
2022-09-26 08:59:17.486,369,369,0,0
2022-09-26 09:00:49.986,370,370,1,1
2022-09-26 09:00:50.124,370,370,0,0
2022-09-26 09:02:22.223,371,371,1,1
2022-09-26 09:02:22.354,371,371,0,0
2022-09-26 09:03:51.446,372,372,1,1
2022-09-26 09:03:51.546,372,372,0,0
2022-09-26 09:05:08.182,373,373,1,1
2022-09-26 09:05:08.298,373,373,0,0
2022-09-26 09:10:17.810,374,374,1,1
2022-09-26 09:10:17.910,374,374,0,0
2022-09-26 09:11:38.889,375,375,1,1
2022-09-26 09:11:38.973,375,375,0,0
2022-09-26 09:12:47.525,376,376,1,1
2022-09-26 09:12:47.641,376,376,0,0
2022-09-26 09:14:06.791,377,377,1,1
2022-09-26 09:14:06.922,377,377,0,0
2022-09-26 09:15:15.891,378,378,1,1
2022-09-26 09:15:15.991,378,378,0,0
2022-09-26 09:16:56.745,379,379,1,1
2022-09-26 09:16:56.861,379,379,0,0
2022-09-26 09:23:51.470,380,380,1,1
2022-09-26 09:23:51.608,380,380,0,0
2022-09-26 09:25:20.432,381,381,1,1
2022-09-26 09:25:20.548,381,381,0,0
2022-09-26 09:26:32.773,382,382,1,1
2022-09-26 09:26:32.835,382,382,0,0
2022-09-26 09:28:06.185,383,383,1,1
2022-09-26 09:28:06.285,383,383,0,0
2022-09-26 09:29:29.761,384,384,1,1
2022-09-26 09:29:29.862,384,384,0,0
2022-09-26 09:30:50.573,385,385,1,1
2022-09-26 09:30:50.673,385,385,0,0
2022-09-26 09:34:26.677,386,386,1,1
2022-09-26 09:34:26.792,386,386,0,0
2022-09-26 09:35:40.124,387,387,1,1
2022-09-26 09:35:40.224,387,387,0,0
2022-09-26 09:36:51.551,388,388,1,1
2022-09-26 09:36:51.673,388,388,0,0
2022-09-26 09:38:38.308,389,389,1,1
2022-09-26 09:38:38.409,389,389,0,0
2022-09-26 09:40:13.723,390,390,1,1
2022-09-26 09:40:13.845,390,390,0,0
2022-09-26 09:41:21.571,391,391,1,1
2022-09-26 09:41:21.672,391,391,0,0
2022-09-26 09:42:33.461,392,392,1,1
2022-09-26 09:42:33.561,392,392,0,0
2022-09-26 09:43:39.952,393,393,1,1
2022-09-26 09:43:40.052,393,393,0,0
2022-09-26 09:44:50.126,394,394,1,1
2022-09-26 09:44:50.226,394,394,0,0
2022-09-26 09:45:53.596,395,395,1,1
2022-09-26 09:45:53.727,395,395,0,0
2022-09-26 09:47:01.810,396,396,1,1
2022-09-26 09:47:01.927,396,396,0,0
2022-09-26 09:48:13.576,397,397,1,1
2022-09-26 09:48:13.676,397,397,0,0
2022-09-26 09:49:27.023,398,398,1,1
2022-09-26 09:49:27.139,398,398,0,0
2022-09-26 09:50:39.730,399,399,1,1
2022-09-26 09:50:39.845,399,399,0,0
2022-09-26 09:57:33.154,400,400,1,1
2022-09-26 09:57:33.254,400,400,0,0
2022-09-26 10:03:54.581,401,401,1,1
2022-09-26 10:03:54.703,401,401,0,0
2022-09-26 10:05:06.963,402,402,1,1
2022-09-26 10:05:07.078,402,402,0,0
2022-09-26 10:06:30.080,403,403,1,1
2022-09-26 10:06:30.196,403,403,0,0
2022-09-26 10:07:43.959,404,404,1,1
2022-09-26 10:07:44.074,404,404,0,0
2022-09-26 10:14:44.872,405,405,1,1
2022-09-26 10:14:44.994,405,405,0,0
2022-09-26 10:16:23.791,406,406,1,1
2022-09-26 10:16:23.907,406,406,0,0
2022-09-26 10:17:41.278,407,407,1,1
2022-09-26 10:17:41.378,407,407,0,0
2022-09-26 10:21:20.284,408,408,1,1
2022-09-26 10:21:20.385,408,408,0,0
2022-09-26 10:22:32.584,409,409,1,1
2022-09-26 10:22:32.722,409,409,0,0
2022-09-26 10:23:51.246,410,410,1,1
2022-09-26 10:23:51.346,410,410,0,0
2022-09-26 10:24:55.625,411,411,1,1
2022-09-26 10:24:55.725,411,411,0,0
2022-09-26 10:28:06.105,412,412,1,1
2022-09-26 10:28:06.237,412,412,0,0
2022-09-26 10:29:15.030,413,413,1,1
2022-09-26 10:29:15.130,413,413,0,0
2022-09-26 10:30:28.381,414,414,1,1
2022-09-26 10:30:28.481,414,414,0,0
2022-09-26 10:31:34.981,415,415,1,1
2022-09-26 10:31:35.082,415,415,0,0
2022-09-26 10:33:11.676,416,416,1,1
2022-09-26 10:33:11.783,416,416,0,0
2022-09-26 10:34:28.202,417,417,1,1
2022-09-26 10:34:28.318,417,417,0,0
2022-09-26 10:35:50.395,418,418,1,1
2022-09-26 10:35:50.511,418,418,0,0
2022-09-26 10:37:12.977,419,419,1,1
2022-09-26 10:37:13.009,419,419,0,0
2022-09-29 10:16:29.457,420,420,1,1
2022-09-29 10:16:29.573,420,420,0,0
2022-09-29 10:19:44.589,421,421,1,1
2022-09-29 10:19:44.690,421,421,0,0
2022-09-29 10:21:17.147,422,422,1,1
2022-09-29 10:21:17.263,422,422,0,0
2022-09-29 10:23:00.482,423,423,1,1
2022-09-29 10:23:00.583,423,423,0,0
2022-09-29 10:24:30.835,424,424,1,1
2022-09-29 10:24:30.958,424,424,0,0
2022-09-29 10:26:27.041,425,425,1,1
2022-09-29 10:26:27.142,425,425,0,0
2022-09-29 10:28:04.378,426,426,1,1
2022-09-29 10:28:04.494,426,426,0,0
2022-09-29 10:29:37.489,427,427,1,1
2022-09-29 10:29:37.605,427,427,0,0
2022-09-29 10:30:58.390,428,428,1,1
2022-09-29 10:30:58.490,428,428,0,0
2022-09-29 10:35:25.792,429,429,1,1
2022-09-29 10:35:25.892,429,429,0,0
2022-09-29 10:37:22.718,430,430,1,1
2022-09-29 10:37:22.856,430,430,0,0
2022-09-29 10:39:47.636,431,431,1,1
2022-09-29 10:39:47.736,431,431,0,0
2022-09-29 10:41:23.595,432,432,1,1
2022-09-29 10:41:23.711,432,432,0,0
2022-09-29 10:42:56.611,433,433,1,1
2022-09-29 10:42:56.734,433,433,0,0
2022-09-29 10:44:22.678,434,434,1,1
2022-09-29 10:44:22.816,434,434,0,0
2022-09-29 10:45:53.500,435,435,1,1
2022-09-29 10:45:53.600,435,435,0,0
2022-09-29 10:47:24.817,436,436,1,1
2022-09-29 10:47:24.933,436,436,0,0
2022-09-29 10:48:53.395,437,437,1,1
2022-09-29 10:48:53.511,437,437,0,0
2022-09-29 10:50:16.062,438,438,1,1
2022-09-29 10:50:16.163,438,438,0,0
2022-09-29 10:57:25.805,439,439,1,1
2022-09-29 10:57:25.921,439,439,0,0
2022-09-29 10:59:20.635,440,440,1,1
2022-09-29 10:59:20.751,440,440,0,0
2022-09-29 11:02:11.825,441,441,1,1
2022-09-29 11:02:11.925,441,441,0,0
2022-09-29 11:03:41.433,442,442,1,1
2022-09-29 11:03:41.534,442,442,0,0
2022-09-29 11:05:09.109,443,443,1,1
2022-09-29 11:05:09.209,443,443,0,0
2022-09-29 11:06:53.742,444,444,1,1
2022-09-29 11:06:53.858,444,444,0,0
2022-09-29 11:08:23.230,445,445,1,1
2022-09-29 11:08:23.330,445,445,0,0
2022-09-29 11:09:47.356,446,446,1,1
2022-09-29 11:09:47.456,446,446,0,0
2022-09-29 11:11:15.739,447,447,1,1
2022-09-29 11:11:15.855,447,447,0,0
2022-09-29 11:12:28.072,448,448,1,1
2022-09-29 11:12:28.188,448,448,0,0
2022-09-29 11:14:06.370,449,449,1,1
2022-09-29 11:14:06.470,449,449,0,0
2022-09-29 11:15:38.328,450,450,1,1
2022-09-29 11:15:38.428,450,450,0,0
2022-09-29 11:17:08.082,451,451,1,1
2022-09-29 11:17:08.204,451,451,0,0
2022-09-29 11:18:44.484,452,452,1,1
2022-09-29 11:18:44.584,452,452,0,0
2022-09-29 11:20:17.028,453,453,1,1
2022-09-29 11:20:17.129,453,453,0,0
2022-09-29 11:22:00.258,454,454,1,1
2022-09-29 11:22:00.373,454,454,0,0
2022-09-29 11:23:25.824,455,455,1,1
2022-09-29 11:23:25.925,455,455,0,0
2022-09-29 11:31:13.906,456,456,1,1
2022-09-29 11:31:14.007,456,456,0,0
2022-09-29 11:32:55.616,457,457,1,1
2022-09-29 11:32:55.732,457,457,0,0
2022-09-29 11:36:24.794,458,458,1,1
2022-09-29 11:36:24.895,458,458,0,0
2022-09-29 11:37:48.026,459,459,1,1
2022-09-29 11:37:48.142,459,459,0,0
2022-09-29 11:46:51.718,460,460,1,1
2022-09-29 11:46:51.818,460,460,0,0
2022-09-29 11:49:16.586,461,461,1,1
2022-09-29 11:49:16.702,461,461,0,0
2022-09-30 09:19:07.687,462,462,1,1
2022-09-30 09:19:07.787,462,462,0,0
2022-09-30 09:20:41.318,463,463,1,1
2022-09-30 09:20:41.418,463,463,0,0
2022-09-30 09:22:02.733,464,464,1,1
2022-09-30 09:22:02.848,464,464,0,0
2022-09-30 09:23:47.152,465,465,1,1
2022-09-30 09:23:47.252,465,465,0,0
2022-09-30 09:25:09.060,466,466,1,1
2022-09-30 09:25:09.160,466,466,0,0
2022-09-30 09:26:47.776,467,467,1,1
2022-09-30 09:26:47.876,467,467,0,0
2022-09-30 09:28:12.445,468,468,1,1
2022-09-30 09:28:12.577,468,468,0,0
2022-09-30 09:29:34.797,469,469,1,1
2022-09-30 09:29:34.897,469,469,0,0
2022-09-30 09:31:07.210,470,470,1,1
2022-09-30 09:31:07.326,470,470,0,0
2022-09-30 09:32:39.421,471,471,1,1
2022-09-30 09:32:39.521,471,471,0,0
2022-09-30 09:34:21.372,472,472,1,1
2022-09-30 09:34:21.472,472,472,0,0
2022-09-30 09:35:46.501,473,473,1,1
2022-09-30 09:35:46.601,473,473,0,0
2022-09-30 09:37:29.357,474,474,1,1
2022-09-30 09:37:29.457,474,474,0,0
2022-09-30 09:40:22.571,475,475,1,1
2022-09-30 09:40:22.725,475,475,0,0
2022-09-30 09:41:55.210,476,476,1,1
2022-09-30 09:41:55.326,476,476,0,0
2022-09-30 09:44:00.141,477,477,1,1
2022-09-30 09:44:00.241,477,477,0,0
2022-09-30 09:45:52.927,478,478,1,1
2022-09-30 09:45:53.065,478,478,0,0
2022-09-30 09:56:27.982,479,479,1,1
2022-09-30 09:56:28.082,479,479,0,0
2022-09-30 10:11:18.024,480,480,1,1
2022-09-30 10:11:18.140,480,480,0,0
2022-09-30 10:13:21.223,481,481,1,1
2022-09-30 10:13:21.361,481,481,0,0
2022-09-30 10:14:36.792,482,482,1,1
2022-09-30 10:14:36.892,482,482,0,0
2022-09-30 10:17:35.317,483,483,1,1
2022-09-30 10:17:35.433,483,483,0,0
2022-09-30 10:18:51.192,484,484,1,1
2022-09-30 10:18:51.308,484,484,0,0
2022-09-30 10:21:39.152,485,485,1,1
2022-09-30 10:21:39.252,485,485,0,0
2022-09-30 10:23:18.176,486,486,1,1
2022-09-30 10:23:18.292,486,486,0,0
2022-09-30 10:25:50.427,487,487,1,1
2022-09-30 10:25:50.543,487,487,0,0
2022-09-30 10:30:18.255,488,488,1,1
2022-09-30 10:30:18.371,488,488,0,0
2022-09-30 10:33:06.591,489,489,1,1
2022-09-30 10:33:06.692,489,489,0,0
2022-09-30 10:34:49.359,490,490,1,1
2022-09-30 10:34:49.459,490,490,0,0
2022-09-30 10:36:18.385,491,491,1,1
2022-09-30 10:36:18.507,491,491,0,0
2022-09-30 10:38:16.202,492,492,1,1
2022-09-30 10:38:16.302,492,492,0,0
2022-09-30 11:14:28.986,493,493,1,1
2022-09-30 11:14:29.102,493,493,0,0
2022-09-30 11:15:53.042,494,494,1,1
2022-09-30 11:15:53.073,494,494,0,0
2022-09-30 11:17:21.692,495,495,1,1
2022-09-30 11:17:21.808,495,495,0,0
2022-10-02 01:47:40.556,496,496,1,1
2022-10-02 01:47:40.666,496,496,0,0
2022-10-02 01:49:28.798,497,497,1,1
2022-10-02 01:49:28.914,497,497,0,0
2022-10-02 01:51:12.075,498,498,1,1
2022-10-02 01:51:12.175,498,498,0,0
2022-10-02 01:52:43.672,499,499,1,1
2022-10-02 01:52:43.773,499,499,0,0
2022-10-02 01:53:57.773,500,500,1,1
2022-10-02 01:53:57.895,500,500,0,0
2022-10-02 01:55:05.082,501,501,1,1
2022-10-02 01:55:05.198,501,501,0,0
2022-10-02 01:56:29.687,502,502,1,1
2022-10-02 01:56:29.787,502,502,0,0
2022-10-02 01:58:44.852,503,503,1,1
2022-10-02 01:58:44.968,503,503,0,0
2022-10-02 03:24:32.210,504,504,1,1
2022-10-02 03:24:32.341,504,504,0,0
2022-10-02 03:28:35.852,505,505,1,1
2022-10-02 03:28:35.968,505,505,0,0
2022-10-02 03:30:02.438,506,506,1,1
2022-10-02 03:30:02.538,506,506,0,0
2022-10-02 03:31:27.186,507,507,1,1
2022-10-02 03:31:27.287,507,507,0,0
2022-10-02 03:33:12.848,508,508,1,1
2022-10-02 03:33:12.995,508,508,0,0
2022-10-02 03:34:28.434,509,509,1,1
2022-10-02 03:34:28.535,509,509,0,0
2022-10-02 03:35:50.542,510,510,1,1
2022-10-02 03:35:50.626,510,510,0,0
2022-10-02 03:37:03.595,511,511,1,1
2022-10-02 03:37:03.717,511,511,0,0
2022-10-02 03:38:17.946,512,512,1,1
2022-10-02 03:38:18.062,512,512,0,0
2022-10-02 03:39:41.240,513,513,1,1
2022-10-02 03:39:41.356,513,513,0,0
2022-10-02 03:40:58.771,514,514,1,1
2022-10-02 03:40:58.887,514,514,0,0
2022-10-02 03:42:24.059,515,515,1,1
2022-10-02 03:42:24.175,515,515,0,0
2022-10-02 03:45:18.646,516,516,1,1
2022-10-02 03:45:18.762,516,516,0,0
2022-10-02 03:46:50.365,517,517,1,1
2022-10-02 03:46:50.465,517,517,0,0
2022-10-02 03:48:15.491,518,518,1,1
2022-10-02 03:48:15.607,518,518,0,0
2022-10-02 03:49:57.791,519,519,1,1
2022-10-02 03:49:57.892,519,519,0,0
2022-10-02 03:51:27.242,520,520,1,1
2022-10-02 03:51:27.358,520,520,0,0
2022-10-02 03:52:53.955,521,521,1,1
2022-10-02 03:52:54.071,521,521,0,0
2022-10-02 03:55:13.578,522,522,1,1
2022-10-02 03:55:13.678,522,522,0,0
2022-10-02 03:56:50.373,523,523,1,1
2022-10-02 03:56:50.473,523,523,0,0
2022-10-02 03:58:30.505,524,524,1,1
2022-10-02 03:58:30.621,524,524,0,0
2022-10-02 03:59:57.456,525,525,1,1
2022-10-02 03:59:57.594,525,525,0,0
2022-10-02 04:01:39.339,526,526,1,1
2022-10-02 04:01:39.439,526,526,0,0
2022-10-02 04:05:45.801,527,527,1,1
2022-10-02 04:05:45.932,527,527,0,0
2022-10-02 04:07:21.268,528,528,1,1
2022-10-02 04:07:21.391,528,528,0,0
2022-10-02 04:09:02.467,529,529,1,1
2022-10-02 04:09:02.567,529,529,0,0
2022-10-02 04:10:36.280,530,530,1,1
2022-10-02 04:10:36.380,530,530,0,0
2022-10-02 04:12:07.754,531,531,1,1
2022-10-02 04:12:07.870,531,531,0,0
2022-10-02 04:13:42.447,532,532,1,1
2022-10-02 04:13:42.594,532,532,0,0
2022-10-02 04:15:05.296,533,533,1,1
2022-10-02 04:15:05.396,533,533,0,0
2022-10-02 04:16:29.022,534,534,1,1
2022-10-02 04:16:29.138,534,534,0,0
2022-10-02 04:18:09.864,535,535,1,1
2022-10-02 04:18:09.980,535,535,0,0
2022-10-02 04:30:16.232,536,536,1,1
2022-10-02 04:30:16.332,536,536,0,0
2022-10-02 04:31:40.639,537,537,1,1
2022-10-02 04:31:40.739,537,537,0,0
2022-10-02 04:33:01.505,538,538,1,1
2022-10-02 04:33:01.621,538,538,0,0
2022-10-02 04:34:24.349,539,539,1,1
2022-10-02 04:34:24.465,539,539,0,0
2022-10-02 04:35:44.968,540,540,1,1
2022-10-02 04:35:45.068,540,540,0,0
2022-10-02 04:37:08.325,541,541,1,1
2022-10-02 04:37:08.425,541,541,0,0
2022-10-02 04:38:23.015,542,542,1,1
2022-10-02 04:38:23.077,542,542,0,0
2022-10-02 04:39:44.563,543,543,1,1
2022-10-02 04:39:44.686,543,543,0,0
2022-10-02 04:41:10.714,544,544,1,1
2022-10-02 04:41:10.799,544,544,0,0
2022-10-02 04:42:27.297,545,545,1,1
2022-10-02 04:42:27.398,545,545,0,0
2022-10-02 04:44:52.192,546,546,1,1
2022-10-02 04:44:52.323,546,546,0,0
2022-10-02 04:46:25.055,547,547,1,1
2022-10-02 04:46:25.171,547,547,0,0
2022-10-02 04:47:42.814,548,548,1,1
2022-10-02 04:47:42.983,548,548,0,0
2022-10-02 04:49:00.760,549,549,1,1
2022-10-02 04:49:00.882,549,549,0,0
2022-10-02 04:50:34.337,550,550,1,1
2022-10-02 04:50:34.453,550,550,0,0
2022-10-02 04:52:09.786,551,551,1,1
2022-10-02 04:52:09.902,551,551,0,0
2022-10-02 04:53:36.621,552,552,1,1
2022-10-02 04:53:36.721,552,552,0,0
2022-10-02 04:54:53.027,553,553,1,1
2022-10-02 04:54:53.059,553,553,0,0
2022-10-02 05:02:51.204,554,554,1,1
2022-10-02 05:02:51.320,554,554,0,0
2022-10-02 05:04:17.803,555,555,1,1
2022-10-02 05:04:17.919,555,555,0,0
2022-10-02 05:07:44.746,556,556,1,1
2022-10-02 05:07:44.846,556,556,0,0
2022-10-02 05:09:33.943,557,557,1,1
2022-10-02 05:09:34.059,557,557,0,0
2022-10-02 05:10:55.162,558,558,1,1
2022-10-02 05:10:55.278,558,558,0,0
2022-10-02 05:13:33.156,559,559,1,1
2022-10-02 05:13:33.272,559,559,0,0
2022-10-02 05:15:40.782,560,560,1,1
2022-10-02 05:15:40.914,560,560,0,0
2022-10-02 05:17:23.873,561,561,1,1
2022-10-02 05:17:23.973,561,561,0,0
2022-10-02 05:18:48.916,562,562,1,1
2022-10-02 05:18:49.032,562,562,0,0
2022-10-02 05:20:29.023,563,563,1,1
2022-10-02 05:20:29.139,563,563,0,0
2022-10-02 05:23:18.647,564,564,1,1
2022-10-02 05:23:18.763,564,564,0,0
2022-10-02 05:25:40.490,565,565,1,1
2022-10-02 05:25:40.590,565,565,0,0
2022-10-02 05:27:24.315,566,566,1,1
2022-10-02 05:27:24.438,566,566,0,0
2022-10-02 05:29:28.217,567,567,1,1
2022-10-02 05:29:28.317,567,567,0,0
2022-10-02 05:34:34.904,568,568,1,1
2022-10-02 05:34:35.005,568,568,0,0
2022-10-02 05:36:12.034,569,569,1,1
2022-10-02 05:36:12.166,569,569,0,0
2022-10-02 05:38:11.385,570,570,1,1
2022-10-02 05:38:11.500,570,570,0,0
2022-10-02 05:40:17.006,571,571,1,1
2022-10-02 05:40:17.122,571,571,0,0
2022-10-02 05:41:51.641,572,572,1,1
2022-10-02 05:41:51.726,572,572,0,0
2022-10-02 05:43:19.620,573,573,1,1
2022-10-02 05:43:19.720,573,573,0,0
2022-10-02 05:45:01.804,574,574,1,1
2022-10-02 05:45:01.920,574,574,0,0
2022-10-02 05:46:27.766,575,575,1,1
2022-10-02 05:46:27.882,575,575,0,0
2022-10-04 01:02:18.648,576,576,1,1
2022-10-04 01:02:18.764,576,576,0,0
2022-10-04 01:20:13.995,577,577,1,1
2022-10-04 01:20:14.095,577,577,0,0
2022-10-04 01:22:00.363,578,578,1,1
2022-10-04 01:22:00.485,578,578,0,0
2022-10-04 01:25:37.834,579,579,1,1
2022-10-04 01:25:37.950,579,579,0,0
2022-10-04 01:27:18.805,580,580,1,1
2022-10-04 01:27:18.921,580,580,0,0
2022-10-04 01:29:24.042,581,581,1,1
2022-10-04 01:29:24.143,581,581,0,0
2022-10-04 01:32:23.319,582,582,1,1
2022-10-04 01:32:23.435,582,582,0,0
2022-10-04 01:36:02.623,583,583,1,1
2022-10-04 01:36:02.723,583,583,0,0
2022-10-04 01:38:29.300,584,584,1,1
2022-10-04 01:38:29.416,584,584,0,0
2022-10-04 01:40:38.200,585,585,1,1
2022-10-04 01:40:38.300,585,585,0,0
2022-10-04 01:42:38.566,586,586,1,1
2022-10-04 01:42:38.682,586,586,0,0
2022-10-04 01:44:52.616,587,587,1,1
2022-10-04 01:44:52.763,587,587,0,0
2022-10-04 01:49:27.712,588,588,1,1
2022-10-04 01:49:27.827,588,588,0,0
2022-10-04 01:52:48.100,589,589,1,1
2022-10-04 01:52:48.216,589,589,0,0
2022-10-04 12:03:44.918,590,590,1,1
2022-10-04 12:03:45.018,590,590,0,0
2022-10-04 12:07:32.517,591,591,1,1
2022-10-04 12:07:32.617,591,591,0,0
2022-10-04 12:12:08.952,592,592,1,1
2022-10-04 12:12:09.052,592,592,0,0
2022-10-04 12:14:30.074,593,593,1,1
2022-10-04 12:14:30.190,593,593,0,0
2022-10-04 12:16:14.806,594,594,1,1
2022-10-04 12:16:14.922,594,594,0,0
2022-10-04 12:21:00.102,595,595,1,1
2022-10-04 12:21:00.218,595,595,0,0
2022-10-04 12:22:47.217,596,596,1,1
2022-10-04 12:22:47.318,596,596,0,0
2022-10-04 12:24:52.809,597,597,1,1
2022-10-04 12:24:52.947,597,597,0,0
2022-10-04 12:27:02.412,598,598,1,1
2022-10-04 12:27:02.528,598,598,0,0
2022-10-04 12:29:52.254,599,599,1,1
2022-10-04 12:29:52.386,599,599,0,0
2022-10-04 12:50:08.704,600,600,1,1
2022-10-04 12:50:08.804,600,600,0,0
2022-10-04 12:57:54.279,601,601,1,1
2022-10-04 12:57:54.380,601,601,0,0
2022-10-06 11:16:55.990,602,602,1,1
2022-10-06 11:16:56.106,602,602,0,0
2022-10-06 11:53:11.885,603,603,1,1
2022-10-06 11:53:12.001,603,603,0,0
2022-10-06 11:55:27.862,604,604,1,1
2022-10-06 11:55:27.985,604,604,0,0
2022-10-06 11:58:11.020,605,605,1,1
2022-10-06 11:58:11.136,605,605,0,0
2022-10-06 11:59:55.454,606,606,1,1
2022-10-06 11:59:55.554,606,606,0,0
2022-10-06 12:02:03.577,607,607,1,1
